X;Y;Formation affleurante;TOPO;Toit_LATE;Epaisseur_LATE;Base_LATE;Toit_ASUP;Epaisseur_ASUP;Base_ASUP;Toit_CARB;Epaisseur_CARB;Base_CARB;Toit_AINF
2252378,75;324631,25;Laterites;53,3426437378;53,3426437378;4,3953514099;48,9472923279;48,9472923279;13,1432723999;35,804019928;;;;35,804019928
2252381,25;324631,25;Laterites;53,0944328308;53,0944328308;4,2943992615;48,8000335693;48,8000335693;12,962600708;35,8374328613;;;;35,8374328613
2252383,75;324631,25;Laterites;52,8163299561;52,8163299561;4,1865959167;48,6297340393;48,6297340393;12,7992134094;35,8305206299;;;;35,8305206299
2252386,25;324631,25;Laterites;52,5197563171;52,5197563171;4,1058654785;48,4138908386;48,4138908386;12,6864128113;35,7274780273;;;;35,7274780273
2252388,75;324631,25;Laterites;52,2044830322;52,2044830322;4,0628242493;48,141658783;48,141658783;12,6403160095;35,5013427734;;;;35,5013427734
2252391,25;324631,25;Laterites;51,8696975708;51,8696975708;4,034614563;47,8350830078;47,8350830078;12,6306419373;35,2044410706;;;;35,2044410706
2252393,75;324631,25;Laterites;51,5161705017;51,5161705017;4,0028877258;47,5132827759;47,5132827759;12,6314430237;34,8818397522;;;;34,8818397522
2252396,25;324631,25;Laterites;51,1516990662;51,1516990662;3,967300415;47,1843986511;47,1843986511;12,6324768066;34,5519218445;;;;34,5519218445
2252398,75;324631,25;Laterites;50,7615280151;50,7615280151;3,9094848633;46,8520431519;46,8520431519;12,6301078796;34,2219352722;;;;34,2219352722
2252401,25;324631,25;Laterites;50,3516540527;50,3516540527;3,8334388733;46,5182151794;46,5182151794;12,6230316162;33,8951835632;;;;33,8951835632
2252403,75;324631,25;Laterites;49,9375991821;49,9375991821;3,7532424927;46,1843566895;46,1843566895;12,6109352112;33,5734214783;;;;33,5734214783
2252406,25;324631,25;Laterites;49,5176124573;49,5176124573;3,6659545898;45,8516578674;45,8516578674;12,5939292908;33,2577285767;;;;33,2577285767
2252408,75;324631,25;Laterites;49,098690033;49,098690033;3,577381134;45,5213088989;45,5213088989;12,5724258423;32,9488830566;;;;32,9488830566
2252411,25;324631,25;Laterites;48,6718292236;48,6718292236;3,4773178101;45,1945114136;45,1945114136;12,546962738;32,6475486755;;;;32,6475486755
2252413,75;324631,25;Laterites;48,2508354187;48,2508354187;3,3781547546;44,8726806641;44,8726806641;12,5183067322;32,3543739319;;;;32,3543739319
2252416,25;324631,25;Laterites;47,8526573181;47,8526573181;3,2951774597;44,5574798584;44,5574798584;12,4873580933;32,0701217651;;;;32,0701217651
2252418,75;324631,25;Laterites;47,5457649231;47,5457649231;3,2947540283;44,2510108948;44,2510108948;12,455324173;31,7956867218;;;;31,7956867218
2252421,25;324631,25;Laterites;47,2770614624;47,2770614624;3,3210487366;43,9560127258;43,9560127258;12,1514778137;31,8045349121;31,8045349121;0,2722110748;31,5323238373;31,5323238373
2252423,75;324631,25;Laterites;47,0179595947;47,0179595947;3,3390312195;43,6789283752;43,6789283752;11,7843341827;31,8945941925;31,8945941925;0,6129188538;31,2816753387;31,2816753387
2252426,25;324631,25;Laterites;46,7668800354;46,7668800354;3,3481292725;43,4187507629;43,4187507629;11,4192142487;31,9995365143;31,9995365143;0,9535713196;31,0459651947;31,0459651947
2252428,75;324631,25;Laterites;46,5201339722;46,5201339722;3,3359718323;43,1841621399;43,1841621399;11,0612487793;32,1229133606;32,1229133606;1,294927597;30,8279857635;30,8279857635
2252431,25;324631,25;Laterites;46,2829742432;46,2829742432;3,3012695313;42,9817047119;42,9817047119;10,7129936218;32,2687110901;32,2687110901;1,6378269196;30,6308841705;30,6308841705
2252433,75;324631,25;Laterites;46,0517539978;46,0517539978;3,234413147;42,8173408508;42,8173408508;10,3767738342;32,4405670166;32,4405670166;1,9830551147;30,4575119019;30,4575119019
2252436,25;324631,25;Laterites;45,8375473022;45,8375473022;3,1428833008;42,6946640015;42,6946640015;10,0541610718;32,6405029297;32,6405029297;2,3310680389;30,3094348907;30,3094348907
2252438,75;324631,25;Laterites;45,6376647949;45,6376647949;3,0243759155;42,6132888794;42,6132888794;9,7453842163;32,8679046631;32,8679046631;2,6818466187;30,1860580444;30,1860580444
2252441,25;324631,25;Laterites;45,4648475647;45,4648475647;2,8959350586;42,5689125061;42,5689125061;9,4493675232;33,1195449829;33,1195449829;3,0348167419;30,084728241;30,084728241
2252443,75;324631,25;Laterites;45,3149642944;45,3149642944;2,765411377;42,5495529175;42,5495529175;9,1588897705;33,390663147;33,390663147;3,3891220093;30,0015411377;30,0015411377
2252446,25;324631,25;Laterites;45,206829071;45,206829071;2,648815155;42,558013916;42,558013916;8,881778717;33,676235199;33,676235199;3,7438316345;29,9324035645;29,9324035645
2252448,75;324631,25;Laterites;45,1401939392;45,1401939392;2,5564651489;42,5837287903;42,5837287903;8,6119003296;33,9718284607;33,9718284607;4,098110199;29,8737182617;29,8737182617
2252451,25;324631,25;Laterites;45,1037368774;45,1037368774;2,4817504883;42,6219863892;42,6219863892;8,3481330872;34,273853302;34,273853302;4,4512405396;29,8226127625;29,8226127625
2252453,75;324631,25;Laterites;45,0862464905;45,0862464905;2,4168739319;42,6693725586;42,6693725586;8,0898246765;34,5795478821;34,5795478821;4,8026161194;29,7769317627;29,7769317627
2252456,25;324631,25;Laterites;45,0826873779;45,0826873779;2,3590927124;42,7235946655;42,7235946655;7,8368339539;34,8867607117;34,8867607117;5,1516819;29,7350788116;29,7350788116
2252458,75;324631,25;Laterites;45,0948104858;45,0948104858;2,3115921021;42,7832183838;42,7832183838;7,5894317627;35,1937866211;35,1937866211;5,4978809357;29,6959056854;29,6959056854
2252461,25;324631,25;Laterites;45,1116065979;45,1116065979;2,2641410828;42,8474655151;42,8474655151;7,3483161926;35,4991493225;35,4991493225;5,8405990601;29,6585502625;29,6585502625
2252463,75;324631,25;Laterites;45,1390419006;45,1390419006;2,2229423523;42,9160995483;42,9160995483;7,1146469116;35,8014526367;35,8014526367;6,1790924072;29,6223602295;29,6223602295
2252466,25;324631,25;Laterites;45,1727676392;45,1727676392;2,1835098267;42,9892578125;42,9892578125;6,8899688721;36,0992889404;36,0992889404;6,5124855042;29,5868034363;29,5868034363
2252468,75;324631,25;Laterites;45,2183876038;45,2183876038;2,1509437561;43,0674438477;43,0674438477;6,6763000488;36,3911437988;36,3911437988;6,8396987915;29,5514450073;29,5514450073
2252471,25;324631,25;Laterites;45,2708473206;45,2708473206;2,1194763184;43,1513710022;43,1513710022;6,4759788513;36,6753921509;36,6753921509;7,1594982147;29,5158939362;29,5158939362
2252473,75;324631,25;Laterites;45,3283653259;45,3283653259;2,0862998962;43,2420654297;43,2420654297;6,2917671204;36,9502983093;36,9502983093;7,4704399109;29,4798583984;29,4798583984
2252476,25;324631,25;Laterites;45,3905792236;45,3905792236;2,0498580933;43,3407211304;43,3407211304;6,1265640259;37,2141571045;37,2141571045;7,771024704;29,4431324005;29,4431324005
2252478,75;324631,25;Laterites;45,4515075684;45,4515075684;2,0027923584;43,44871521;43,44871521;5,983253479;37,465461731;37,465461731;8,0597686768;29,4056930542;29,4056930542
2252481,25;324631,25;Laterites;45,5160255432;45,5160255432;1,9307250977;43,5853004456;43,5853004456;5,882194519;37,7031059265;37,7031059265;8,3353290558;29,3677768707;29,3677768707
2252483,75;324631,25;Laterites;45,5753364563;45,5753364563;1,8573608398;43,7179756165;43,7179756165;5,7913246155;37,926651001;37,926651001;8,5967483521;29,3299026489;29,3299026489
2252486,25;324631,25;Laterites;45,6322212219;45,6322212219;1,7857208252;43,8465003967;43,8465003967;5,7100219727;38,1364784241;38,1364784241;8,8435554504;29,2929229736;29,2929229736
2252488,75;324631,25;Laterites;45,6883354187;45,6883354187;1,681552887;44,0067825317;44,0067825317;5,6730308533;38,3337516785;38,3337516785;9,0758361816;29,2579154968;29,2579154968
2252491,25;324631,25;Laterites;45,7375679016;45,7375679016;1,5549812317;44,1825866699;44,1825866699;5,6622695923;38,5203170776;38,5203170776;9,2943000793;29,2260169983;29,2260169983
2252493,75;324631,25;Laterites;45,7799377441;45,7799377441;1,4060440063;44,3738937378;44,3738937378;5,67552948;38,6983642578;38,6983642578;9,5001220703;29,1982421875;29,1982421875
2252496,25;324631,25;Laterites;45,8198471069;45,8198471069;1,2400588989;44,579788208;44,579788208;5,7097053528;38,8700828552;38,8700828552;9,694858551;29,1752243042;29,1752243042
2252498,75;324631,25;Laterites;45,8544158936;45,8544158936;1,056312561;44,7981033325;44,7981033325;5,7607116699;39,0373916626;39,0373916626;9,8802871704;29,1571044922;29,1571044922
2252501,25;324631,25;Laterites;45,8879356384;45,8879356384;0,8659896851;45,0219459534;45,0219459534;5,8202171326;39,2017288208;39,2017288208;10,058259964;29,1434688568;29,1434688568
2252503,75;324631,25;Laterites;45,9039382935;45,9039382935;0,6537666321;45,2501716614;45,2501716614;5,886177063;39,3639945984;39,3639945984;10,2306175232;29,1333770752;29,1333770752
2252506,25;324631,25;Laterites;45,9152030945;45,9152030945;0,4458808899;45,4693222046;45,4693222046;5,9447784424;39,5245437622;39,5245437622;10,3990821838;29,1254615784;29,1254615784
2252508,75;324631,25;Laterites;45,9050331116;45,9050331116;0,2373275757;45,6677055359;45,6677055359;5,9843940735;39,6833114624;39,6833114624;10,5652618408;29,1180496216;29,1180496216
2252511,25;324631,25;Laterites;45,8800773621;45,8800773621;0,0365791321;45,84349823;45,84349823;6,0036811829;39,8398170471;39,8398170471;10,7305450439;29,1092720032;29,1092720032
2252513,75;324631,25;Argiles superieures;45,839641571;;;;45,839641571;5,8463020325;39,9933395386;39,9933395386;10,8961601257;29,0971794128;29,0971794128
2252516,25;324631,25;Argiles superieures;45,7884712219;;;;45,7884712219;5,6455116272;40,1429595947;40,1429595947;11,0631408691;29,0798187256;29,0798187256
2252518,75;324631,25;Argiles superieures;45,7227783203;;;;45,7227783203;5,4351425171;40,2876358032;40,2876358032;11,232339859;29,0552959442;29,0552959442
2252521,25;324631,25;Argiles superieures;45,6449813843;;;;45,6449813843;5,2187156677;40,4262657166;40,4262657166;11,4044342041;29,0218315125;29,0218315125
2252523,75;324631,25;Argiles superieures;45,5481300354;;;;45,5481300354;4,9903564453;40,5577735901;40,5577735901;11,5799655914;28,9778079987;28,9778079987
2252526,25;324631,25;Argiles superieures;45,4312362671;;;;45,4312362671;4,7500991821;40,681137085;40,681137085;11,7592964172;28,9218406677;28,9218406677
2252528,75;324631,25;Carbonates;45,2934875488;;;;;;;45,2934875488;21,5934886932;23,6999988556;23,6999988556
2252531,25;324631,25;Carbonates;45,1330223083;;;;;;;45,1330223083;21,4330234528;23,6999988556;23,6999988556
2252533,75;324631,25;Carbonates;44,9483985901;;;;;;;44,9483985901;21,2483997345;23,6999988556;23,6999988556
2252536,25;324631,25;Carbonates;44,7425346375;;;;;;;44,7425346375;21,0425357819;23,6999988556;23,6999988556
2252538,75;324631,25;Carbonates;44,5464706421;;;;;;;44,5464706421;20,8464717865;23,6999988556;23,6999988556
2252541,25;324631,25;Carbonates;44,4204978943;;;;;;;44,4204978943;20,7204990387;23,6999988556;23,6999988556
2252543,75;324631,25;Carbonates;44,3049163818;;;;;;;44,3049163818;20,6049175262;23,6999988556;23,6999988556
2252546,25;324631,25;Carbonates;44,1699562073;;;;;;;44,1699562073;20,4699573517;23,6999988556;23,6999988556
2252548,75;324631,25;Carbonates;44,0138816833;;;;;;;44,0138816833;20,3138828278;23,6999988556;23,6999988556
2252551,25;324631,25;Carbonates;43,8417053223;;;;;;;43,8417053223;20,1417064667;23,6999988556;23,6999988556
2252553,75;324631,25;Carbonates;43,6652565002;;;;;;;43,6652565002;19,9652576447;23,6999988556;23,6999988556
2252556,25;324631,25;Carbonates;43,505241394;;;;;;;43,505241394;19,8052425385;23,6999988556;23,6999988556
2252558,75;324631,25;Carbonates;43,3682899475;;;;;;;43,3682899475;19,6682910919;23,6999988556;23,6999988556
2252561,25;324631,25;Carbonates;43,2395019531;;;;;;;43,2395019531;19,5395030975;23,6999988556;23,6999988556
2252563,75;324631,25;Carbonates;43,1117515564;;;;;;;43,1117515564;19,4117527008;23,6999988556;23,6999988556
2252566,25;324631,25;Carbonates;42,9846572876;;;;;;;42,9846572876;19,284658432;23,6999988556;23,6999988556
2252568,75;324631,25;Carbonates;42,8603630066;;;;;;;42,8603630066;19,160364151;23,6999988556;23,6999988556
2252571,25;324631,25;Carbonates;42,7422790527;;;;;;;42,7422790527;19,0422801971;23,6999988556;23,6999988556
2252573,75;324631,25;Carbonates;42,6324806213;;;;;;;42,6324806213;18,9324817657;23,6999988556;23,6999988556
2252576,25;324631,25;Carbonates;42,533367157;;;;;;;42,533367157;18,8333683014;23,6999988556;23,6999988556
2252578,75;324631,25;Carbonates;42,4426040649;;;;;;;42,4426040649;18,7426052094;23,6999988556;23,6999988556
2252581,25;324631,25;Carbonates;42,3600692749;;;;;;;42,3600692749;18,6600704193;23,6999988556;23,6999988556
2252583,75;324631,25;Carbonates;42,2874221802;;;;;;;42,2874221802;18,5874233246;23,6999988556;23,6999988556
2252586,25;324631,25;Carbonates;42,2253723145;;;;;;;42,2253723145;18,5253734589;23,6999988556;23,6999988556
2252363,75;324633,75;Laterites;54,3192176819;54,3192176819;4,6774787903;49,6417388916;49,6417388916;14,2060203552;35,4357185364;;;;35,4357185364
2252366,25;324633,75;Laterites;54,2321853638;54,2321853638;4,6945152283;49,5376701355;49,5376701355;14,0595245361;35,4781455994;;;;35,4781455994
2252368,75;324633,75;Laterites;54,1060905457;54,1060905457;4,678314209;49,4277763367;49,4277763367;13,9029922485;35,5247840881;;;;35,5247840881
2252371,25;324633,75;Laterites;53,952129364;53,952129364;4,6400909424;49,3120384216;49,3120384216;13,7362823486;35,575756073;;;;35,575756073
2252373,75;324633,75;Laterites;53,7670288086;53,7670288086;4,57654953;49,1904792786;49,1904792786;13,5593566895;35,6311225891;;;;35,6311225891
2252376,25;324633,75;Laterites;53,5523681641;53,5523681641;4,4893035889;49,0630645752;49,0630645752;13,372303009;35,6907615662;;;;35,6907615662
2252378,75;324633,75;Laterites;53,3092918396;53,3092918396;4,3796195984;48,9296722412;48,9296722412;13,1756591797;35,7540130615;;;;35,7540130615
2252381,25;324633,75;Laterites;53,0587234497;53,0587234497;4,2692108154;48,7895126343;48,7895126343;12,9710388184;35,8184738159;;;;35,8184738159
2252383,75;324633,75;Laterites;52,7788734436;52,7788734436;4,1411437988;48,6377296448;48,6377296448;12,7660636902;35,8716659546;;;;35,8716659546
2252386,25;324633,75;Laterites;52,4788398743;52,4788398743;4,0479164124;48,4309234619;48,4309234619;12,6234512329;35,807472229;;;;35,807472229
2252388,75;324633,75;Laterites;52,1603622437;52,1603622437;4,0409622192;48,1194000244;48,1194000244;12,615070343;35,5043296814;;;;35,5043296814
2252391,25;324633,75;Laterites;51,8225593567;51,8225593567;4,0405349731;47,7820243835;47,7820243835;12,6296005249;35,1524238586;;;;35,1524238586
2252393,75;324633,75;Laterites;51,4656562805;51,4656562805;4,0272750854;47,4383811951;47,4383811951;12,6405220032;34,7978591919;;;;34,7978591919
2252396,25;324633,75;Laterites;51,09765625;51,09765625;4,0059738159;47,0916824341;47,0916824341;12,6445999146;34,4470825195;;;;34,4470825195
2252398,75;324633,75;Laterites;50,6957855225;50,6957855225;3,952495575;46,7432899475;46,7432899475;12,6413841248;34,1019058228;;;;34,1019058228
2252401,25;324633,75;Laterites;50,2874298096;50,2874298096;3,8932495117;46,3941802979;46,3941802979;12,6310691833;33,7631111145;;;;33,7631111145
2252403,75;324633,75;Laterites;49,8681907654;49,8681907654;3,8229446411;46,0452461243;46,0452461243;12,6140861511;33,4311599731;;;;33,4311599731
2252406,25;324633,75;Laterites;49,4385375977;49,4385375977;3,7412033081;45,6973342896;45,6973342896;12,5909156799;33,1064186096;;;;33,1064186096
2252408,75;324633,75;Laterites;49,0085449219;49,0085449219;3,6571540833;45,3513908386;45,3513908386;12,562171936;32,7892189026;;;;32,7892189026
2252411,25;324633,75;Laterites;48,5795898438;48,5795898438;3,5711936951;45,0083961487;45,0083961487;12,5284843445;32,4799118042;;;;32,4799118042
2252413,75;324633,75;Laterites;48,1550979614;48,1550979614;3,4855232239;44,6695747375;44,6695747375;12,4906578064;32,1789169312;;;;32,1789169312
2252416,25;324633,75;Laterites;47,7477836609;47,7477836609;3,4114227295;44,3363609314;44,3363609314;12,4495658875;31,8867950439;;;;31,8867950439
2252418,75;324633,75;Laterites;47,4443702698;47,4443702698;3,4337081909;44,0106620789;44,0106620789;12,4063434601;31,6043186188;;;;31,6043186188
2252421,25;324633,75;Laterites;47,1758422852;47,1758422852;3,4807395935;43,6951026917;43,6951026917;12,1744194031;31,5206832886;31,5206832886;0,1880531311;31,3326301575;31,3326301575
2252423,75;324633,75;Laterites;46,9174728394;46,9174728394;3,5241355896;43,3933372498;43,3933372498;11,7959823608;31,5973548889;31,5973548889;0,5239105225;31,0734443665;31,0734443665
2252426,25;324633,75;Laterites;46,6676979065;46,6676979065;3,5546226501;43,1130752563;43,1130752563;11,4243373871;31,6887378693;31,6887378693;0,8594341278;30,8293037415;30,8293037415
2252428,75;324633,75;Laterites;46,421546936;46,421546936;3,5646629333;42,8568840027;42,8568840027;11,0574226379;31,7994613647;31,7994613647;1,1956214905;30,6038398743;30,6038398743
2252431,25;324633,75;Laterites;46,1901321411;46,1901321411;3,5535964966;42,6365356445;42,6365356445;10,7010498047;31,9354858398;31,9354858398;1,5337314606;30,4017543793;30,4017543793
2252433,75;324633,75;Laterites;45,9682807922;45,9682807922;3,5065193176;42,4617614746;42,4617614746;10,3586997986;32,103061676;32,103061676;1,8750953674;30,2279663086;30,2279663086
2252436,25;324633,75;Laterites;45,7561798096;45,7561798096;3,4170265198;42,3391532898;42,3391532898;10,032875061;32,3062782288;32,3062782288;2,2206249237;30,0856533051;30,0856533051
2252438,75;324633,75;Laterites;45,5795211792;45,5795211792;3,3111457825;42,2683753967;42,2683753967;9,7237129211;32,5446624756;32,5446624756;2,5703544617;29,9743080139;29,9743080139
2252441,25;324633,75;Laterites;45,393371582;45,393371582;3,1511268616;42,2422447205;42,2422447205;9,4290733337;32,8131713867;32,8131713867;2,9233913422;29,8897800446;29,8897800446
2252443,75;324633,75;Laterites;45,2679252625;45,2679252625;3,0174484253;42,2504768372;42,2504768372;9,1457862854;33,1046905518;33,1046905518;3,278470993;29,8262195587;29,8262195587
